EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM725,24,18-25,No,Travel_Rarely,1206.0,Research & Development,17.0,1.0,Medical,1.0,1009.0,4.0,Female,41.0,2.0,2.0,Manufacturing Director,3.0,Divorced,4377.0,Upto 5k,24117.0,1.0,Y,No,15.0,3.0,2.0,80.0,2.0,5.0,6,3.0,4.0,2,3.0,2.0
RM842,24,18-25,No,Travel_Rarely,477.0,Research & Development,24.0,3.0,Medical,1.0,1173.0,4.0,Male,49.0,3.0,1.0,Laboratory Technician,2.0,Single,3597.0,Upto 5k,6409.0,8.0,Y,No,22.0,4.0,4.0,80.0,0.0,6.0,2,3.0,4.0,3,1.0,2.0
RM872,24,18-25,Yes,Travel_Rarely,984.0,Research & Development,17.0,2.0,Life Sciences,1.0,1219.0,4.0,Female,97.0,3.0,1.0,Laboratory Technician,2.0,Married,2210.0,Upto 5k,3372.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,1.0,3,1.0,1.0,0,0.0,0.0
RM1026,24,18-25,Unknown,Travel_Rarely,1476.0,Sales,4.0,1.0,Medical,1.0,1445.0,4.0,Female,42.0,3.0,2.0,Sales Executive,3.0,Married,4162.0,Upto 5k,15211.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,2.0,5.0,3,3.0,5.0,4,0.0,3.0
RM1061,24,18-25,Yes,Travel_Frequently,381.0,Research & Development,9.0,3.0,Medical,1.0,1494.0,2.0,Male,89.0,3.0,1.0,Laboratory Technician,1.0,Single,3172.0,Upto 5k,16998.0,2.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,4.0,2,2.0,0.0,0,0.0,0.0
RM1062,24,18-25,No,Non-Travel,830.0,Sales,13.0,2.0,Life Sciences,1.0,1495.0,4.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,2033.0,Upto 5k,7103.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,1.0,2,3.0,1.0,0,0.0,0.0
RM1098,24,18-25,No,Travel_Rarely,350.0,Research & Development,21.0,2.0,Technical Degree,1.0,1551.0,3.0,Male,57.0,2.0,1.0,Laboratory Technician,1.0,Divorced,2296.0,Upto 5k,10036.0,0.0,Y,No,14.0,3.0,2.0,80.0,3.0,2.0,3,3.0,1.0,1,0.0,0.0
RM1169,24,18-25,No,Travel_Frequently,567.0,Research & Development,2.0,1.0,Technical Degree,1.0,1646.0,2.7242547425474255,Female,32.0,3.0,1.0,Research Scientist,4.0,Single,3760.0,Upto 5k,17218.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,6.0,2,3.0,6.0,3,1.0,3.0
RM1218,24,18-25,No,Travel_Rarely,581.0,Research & Development,9.0,3.0,Medical,1.0,1707.0,3.0,Male,62.0,4.0,1.0,Research Scientist,3.0,Married,4401.0,Upto 5k,17616.0,1.0,Y,No,16.0,3.0,4.0,80.0,1.0,5.0,1,3.0,5.0,3,0.0,4.0
RM1223,24,18-25,Yes,Travel_Rarely,240.0,Human Resources,22.0,1.0,Human Resources,1.0,1714.0,4.0,Male,58.0,1.0,1.0,Human Resources,3.0,Married,1555.0,Upto 5k,11585.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,1.0,2,3.0,1.0,0,0.0,0.0
RM1231,24,18-25,No,Travel_Rarely,506.0,Research & Development,29.0,1.0,Medical,1.0,1725.0,2.0,Male,91.0,3.0,1.0,Laboratory Technician,1.0,Divorced,3907.0,Upto 5k,3622.0,1.0,Y,No,13.0,3.0,2.0,80.0,3.0,6.0,2,4.0,6.0,2,1.0,2.0
RM1246,24,18-25,No,Travel_Frequently,897.0,Human Resources,10.0,3.0,Medical,1.0,1746.0,1.0,Male,59.0,3.0,1.0,Human Resources,4.0,Married,2145.0,Upto 5k,2097.0,0.0,Y,No,14.0,3.0,4.0,80.0,1.0,3.0,2,3.0,2.0,2,2.0,1.0
RM1408,24,18-25,No,Travel_Rarely,771.0,Research & Development,1.0,2.0,Life Sciences,1.0,1981.0,2.0,Male,45.0,2.0,2.0,Healthcare Representative,3.0,Single,4617.0,Upto 5k,14120.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,4.0,2,2.0,4.0,3,1.0,2.0
RM108,25,18-25,Yes,Travel_Rarely,240.0,Sales,5.0,3.0,Marketing,1.0,142.0,3.0,Male,46.0,2.0,2.0,Sales Executive,3.0,Single,5744.0,5k-10k,26959.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,6.0,1,3.0,6.0,4,0.0,3.0
RM109,25,18-25,No,Travel_Rarely,1280.0,Research & Development,7.0,1.0,Medical,1.0,143.0,4.0,Male,64.0,2.0,1.0,Research Scientist,4.0,Married,2889.0,Upto 5k,26897.0,1.0,Y,No,11.0,3.0,3.0,80.0,2.0,2.0,2,3.0,2.0,2,2.0,1.0
RM1254,25,18-25,No,Travel_Rarely,959.0,Sales,28.0,3.0,Life Sciences,1.0,183.0,1.0,Male,41.0,2.0,2.0,Sales Executive,3.0,Married,8639.0,5k-10k,24835.0,2.0,Y,No,18.0,3.0,4.0,80.0,0.0,6.0,3,3.0,2.0,2,2.0,4.112050739957716
RM256,25,18-25,No,Travel_Rarely,685.0,Research & Development,1.0,3.0,Life Sciences,1.0,350.0,1.0,Female,62.0,3.0,2.0,Manufacturing Director,3.0,Married,4898.0,Upto 5k,7505.0,0.0,Y,No,12.0,3.0,4.0,80.0,2.0,5.0,3,3.0,4.0,2,1.0,4.112050739957716
RM268,25,18-25,No,Non-Travel,675.0,Research & Development,5.0,2.0,Life Sciences,1.0,369.0,2.0,Male,85.0,4.0,2.0,Healthcare Representative,1.0,Divorced,4000.0,Upto 5k,18384.0,1.0,Y,No,12.0,3.0,4.0,80.0,2.0,6.0,2,3.0,6.0,3,1.0,5.0
RM398,25,18-25,No,Travel_Rarely,891.0,Sales,4.0,2.0,Life Sciences,1.0,527.0,2.0,Female,99.0,2.0,2.0,Sales Executive,4.0,Single,4487.0,Upto 5k,12090.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,0.0,5.0,3,3.0,5.0,4,1.0,3.0
RM406,25,18-25,Yes,Travel_Rarely,688.0,Research & Development,3.0,3.0,Medical,1.0,538.0,1.0,Male,91.0,3.0,1.0,Laboratory Technician,1.0,Married,4031.0,Upto 5k,9396.0,5.0,Y,No,13.0,3.0,3.0,80.0,1.0,6.0,5,3.0,2.0,2,0.0,4.112050739957716
RM479,25,18-25,No,Travel_Rarely,622.0,Sales,13.0,1.0,Medical,1.0,645.0,2.0,Male,40.0,3.0,1.0,Sales Representative,3.0,Married,2096.0,Upto 5k,26376.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,1,3.0,7.0,4,0.0,6.0
RM518,25,18-25,No,Travel_Rarely,810.0,Sales,8.0,3.0,Life Sciences,1.0,707.0,4.0,Male,57.0,4.0,2.0,Sales Executive,2.0,Married,4851.0,Upto 5k,15678.0,0.0,Y,No,22.0,4.0,3.0,80.0,1.0,4.0,4,3.0,3.0,2,1.0,2.0
RM564,25,18-25,No,Travel_Rarely,883.0,Sales,26.0,1.0,Medical,1.0,781.0,3.0,Female,32.0,3.0,2.0,Sales Executive,4.0,Single,6180.0,5k-10k,22807.0,1.0,Y,No,23.0,4.0,2.0,80.0,0.0,6.0,5,2.0,6.0,5,1.0,4.0
RM619,25,18-25,No,Travel_Rarely,180.0,Research & Development,2.0,1.0,Medical,1.0,854.0,1.0,Male,65.0,4.0,1.0,Research Scientist,1.0,Single,3424.0,Upto 5k,21632.0,7.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3,2.0,4.0,3,0.0,1.0
RM635,25,18-25,No,Travel_Rarely,141.0,Sales,3.0,1.0,Other,1.0,879.0,3.0,Male,98.0,3.0,2.0,Sales Executive,1.0,Married,4194.0,Upto 5k,14363.0,1.0,Y,Yes,18.0,3.0,4.0,80.0,0.0,5.0,3,3.0,5.0,3,0.0,3.0
RM639,25,18-25,No,Travel_Rarely,583.0,Sales,4.0,1.0,Marketing,1.0,885.0,3.0,Male,87.0,2.0,2.0,Sales Executive,1.0,Married,4256.0,Upto 5k,18154.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,5.0,1,4.0,5.0,2,0.0,3.0
RM684,25,18-25,Yes,Travel_Rarely,867.0,Sales,19.0,2.0,Marketing,1.0,952.0,3.0,Male,36.0,2.0,1.0,Sales Representative,2.0,Married,2413.0,Upto 5k,18798.0,1.0,Y,Yes,18.0,3.0,3.0,80.0,3.0,1.0,2,3.0,1.0,0,0.0,0.0
RM797,25,18-25,Yes,Travel_Rarely,1219.0,Research & Development,4.0,1.0,Technical Degree,1.0,1106.0,4.0,Male,32.0,3.0,1.0,Laboratory Technician,4.0,Married,3691.0,Upto 5k,4605.0,1.0,Y,Yes,15.0,3.0,2.0,80.0,1.0,7.0,3,4.0,7.0,7,5.0,6.0
RM886,25,18-25,No,Travel_Rarely,1356.0,Sales,10.0,4.0,Life Sciences,1.0,1240.0,3.0,Male,57.0,3.0,2.0,Sales Executive,4.0,Single,4950.0,Upto 5k,20623.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,4,3.0,4.0,3,1.0,1.0
RM912,25,18-25,Yes,Travel_Frequently,599.0,Sales,24.0,1.0,Life Sciences,1.0,1273.0,3.0,Male,73.0,1.0,1.0,Sales Representative,4.0,Single,1118.0,Upto 5k,8040.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,1.0,4,3.0,1.0,0,1.0,0.0
RM935,-25,18-25,No,Travel_Rarely,266.0,Research & Development,1.0,3.0,Medical,1.0,1303.0,4.0,Female,40.0,3.0,1.0,Research Scientist,2.0,Single,2096.0,Upto 5k,18830.0,1.0,Y,No,18.0,3.0,4.0,80.0,0.0,2.0,3,2.0,2.0,2,2.0,1.0
RM966,25,18-25,No,Travel_Rarely,882.0,Research & Development,19.0,1.0,Medical,1.0,1358.0,4.0,Male,67.0,3.0,1.0,Laboratory Technician,4.0,Married,3669.0,Upto 5k,9075.0,3.0,Y,No,11.0,3.0,3.0,80.0,3.0,7.0,6,2.0,3.0,2,1.0,2.0
RM994,25,18-25,No,Travel_Rarely,1372.0,Sales,18.0,1.0,Life Sciences,1.0,1399.0,1.0,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,5k-10k,12477.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,3,2.0,3.0,2,1.0,2.0
RM1004,25,18-25,No,Travel_Rarely,949.0,Research & Development,1.0,3.0,Technical Degree,1.0,1415.0,1.0,Male,81.0,3.0,1.0,Laboratory Technician,4.0,Married,3229.0,Upto 5k,4910.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,7.0,2,2.0,3.0,2,0.0,2.0
RM1022,25,18-25,Yes,Travel_Rarely,383.0,Sales,9.0,2.0,Life Sciences,1.0,1439.0,1.0,Male,68.0,2.0,1.0,Sales Representative,1.0,Married,4400.0,Upto 5k,15182.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,2,3.0,3.0,2,2.0,2.0
RM1175,25,18-25,No,Travel_Frequently,772.0,Research & Development,2.0,1.0,Life Sciences,1.0,1653.0,4.0,Male,77.0,4.0,2.0,Manufacturing Director,3.0,Divorced,5206.0,5k-10k,4973.0,1.0,Y,No,17.0,3.0,3.0,80.0,2.0,7.0,6,3.0,7.0,7,0.0,7.0
RM1412,25,18-25,No,Travel_Rarely,309.0,Human Resources,2.0,3.0,Human Resources,1.0,1987.0,3.0,Female,82.0,3.0,1.0,Human Resources,2.0,Married,2187.0,Upto 5k,19655.0,4.0,Y,No,14.0,3.0,3.0,80.0,0.0,6.0,3,3.0,2.0,0,1.0,2.0
RM1414,25,18-25,No,Travel_Rarely,977.0,Research & Development,2.0,1.0,Other,1.0,1992.0,4.0,Male,57.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3977.0,Upto 5k,7298.0,6.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,7.0,2,2.0,2.0,2,2.1891525423728813,2.0
RM1434,25,18-25,No,Travel_Rarely,1382.0,Sales,8.0,2.0,Other,1.0,2018.0,1.0,Female,85.0,3.0,2.0,Sales Executive,3.0,Divorced,4907.0,Upto 5k,13684.0,0.0,Y,Yes,22.0,4.0,2.0,80.0,1.0,6.0,3,2.0,5.0,3,0.0,4.0
RM043,26,26-35,Yes,Travel_Rarely,1357.0,Research & Development,25.0,3.0,Life Sciences,1.0,55.0,1.0,Male,48.0,1.0,1.0,Laboratory Technician,3.0,Single,2293.0,Upto 5k,10558.0,1.0,Y,No,12.0,3.0,3.0,80.0,0.0,1.0,2,2.0,1.0,0,0.0,1.0
RM055,26,26-35,No,Travel_Rarely,1443.0,Sales,23.0,3.0,Marketing,1.0,72.0,3.0,Female,47.0,2.0,2.0,Sales Executive,4.0,Married,4157.0,Upto 5k,21436.0,7.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,5.0,2,2.0,2.0,2,0.0,0.0
RM126,26,26-35,No,Travel_Rarely,841.0,Research & Development,6.0,3.0,Other,1.0,164.0,3.0,Female,46.0,2.0,1.0,Research Scientist,2.0,Married,2368.0,Upto 5k,23300.0,1.0,Y,No,19.0,3.0,3.0,80.0,0.0,5.0,3,2.0,5.0,4,4.0,3.0
RM135,26,26-35,No,Travel_Rarely,1355.0,Human Resources,25.0,1.0,Life Sciences,1.0,177.0,3.0,Female,61.0,3.0,1.0,Human Resources,3.0,Married,2942.0,Upto 5k,8916.0,1.0,Y,No,23.0,4.0,4.0,80.0,1.0,8.0,3,3.0,8.0,7,5.0,7.0
RM279,26,26-35,No,Travel_Frequently,1479.0,Research & Development,1.0,3.0,Life Sciences,1.0,384.0,3.0,Female,84.0,3.0,2.0,Manufacturing Director,2.0,Divorced,6397.0,5k-10k,26767.0,1.0,Y,No,20.0,4.0,1.0,80.0,1.0,6.0,6,1.0,6.0,5,1.0,4.0
RM285,26,26-35,No,Travel_Frequently,496.0,Research & Development,11.0,2.0,Medical,1.0,390.0,1.0,Male,60.0,3.0,2.0,Healthcare Representative,1.0,Married,4741.0,Upto 5k,22722.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,5.0,3,3.0,5.0,3,3.0,3.0
RM289,26,26-35,Yes,Travel_Rarely,1449.0,Research & Development,16.0,4.0,Medical,1.0,394.0,1.0,Male,45.0,3.0,1.0,Laboratory Technician,2.0,Divorced,2373.0,Upto 5k,14180.0,2.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,5.0,2,3.0,3.0,2,0.0,2.0
RM294,26,26-35,Yes,Travel_Rarely,950.0,Sales,4.0,4.0,Marketing,1.0,401.0,4.0,Male,48.0,2.0,2.0,Sales Executive,4.0,Single,5828.0,5k-10k,8450.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,0.0,8.0,0,3.0,7.008789722785666,7,7.0,4.0
RM356,26,26-35,No,Travel_Rarely,933.0,Sales,1.0,3.0,Life Sciences,1.0,476.0,3.0,Male,57.0,3.0,2.0,Sales Executive,3.0,Married,5296.0,5k-10k,20156.0,1.0,Y,No,17.0,3.0,2.0,80.0,1.0,8.0,3,3.0,8.0,7,7.0,7.0
RM383,26,26-35,Yes,Travel_Frequently,575.0,Research & Development,3.0,1.0,Technical Degree,1.0,510.0,3.0,Male,73.0,3.0,1.0,Research Scientist,1.0,Single,3102.0,Upto 5k,6582.0,0.0,Y,No,22.0,4.0,3.0,80.0,0.0,7.0,2,3.0,6.0,4,0.0,4.0
RM419,26,26-35,No,Travel_Rarely,1349.0,Research & Development,23.0,3.0,Life Sciences,1.0,560.0,1.0,Female,90.0,3.0,1.0,Research Scientist,4.0,Divorced,2886.0,Upto 5k,3032.0,1.0,Y,No,22.0,4.0,2.0,80.0,2.0,3.0,3,1.0,3.0,2,0.0,2.0
RM454,26,26-35,Yes,Travel_Frequently,426.0,Human Resources,17.0,4.0,Life Sciences,1.0,608.0,2.0,Female,58.0,3.0,1.0,Human Resources,3.0,Divorced,2741.0,Upto 5k,22808.0,0.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,8.0,2,2.0,7.0,7,1.0,0.0
RM461,26,26-35,No,Travel_Rarely,775.0,Sales,29.0,2.0,Medical,1.0,618.0,1.0,Male,45.0,3.0,2.0,Sales Executive,3.0,Divorced,4306.0,Upto 5k,4267.0,5.0,Y,No,12.0,3.0,1.0,80.0,2.0,8.0,5,3.0,0.0,0,0.0,0.0
RM464,26,26-35,Yes,Travel_Rarely,471.0,Research & Development,24.0,3.0,Technical Degree,1.0,622.0,3.0,Male,66.0,1.0,1.0,Laboratory Technician,4.0,Single,2340.0,Upto 5k,23213.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,3,1.0,1.0,0,0.0,0.0
RM476,26,26-35,No,Travel_Rarely,703.0,Sales,28.0,2.0,Marketing,1.0,641.0,1.0,Male,66.0,3.0,2.0,Sales Executive,2.0,Married,6272.0,5k-10k,7428.0,1.0,Y,No,20.0,4.0,4.0,80.0,2.0,6.0,5,4.0,5.0,3,1.0,4.0
RM506,26,26-35,No,Travel_Rarely,991.0,Research & Development,6.0,3.0,Life Sciences,1.0,686.0,3.0,Female,71.0,3.0,1.0,Laboratory Technician,4.0,Married,2659.0,Upto 5k,17759.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,3.0,2,3.0,3.0,2,0.0,2.0
RM572,26,26-35,No,Travel_Frequently,575.0,Research & Development,1.0,2.0,Life Sciences,1.0,792.0,1.0,Female,71.0,1.0,1.0,Laboratory Technician,4.0,Divorced,4364.0,Upto 5k,5288.0,3.0,Y,No,14.0,3.0,1.0,80.0,1.0,5.0,2,3.0,2.0,2,2.0,0.0
RM574,26,26-35,Yes,Travel_Rarely,1146.0,Sales,8.0,3.0,Technical Degree,1.0,796.0,4.0,Male,38.0,2.0,2.0,Sales Executive,1.0,Single,5326.0,5k-10k,3064.0,6.0,Y,No,17.0,3.0,3.0,80.0,0.0,6.0,2,2.0,4.0,3,1.0,2.0
RM615,26,26-35,Yes,Travel_Frequently,887.0,Research & Development,5.0,2.0,Medical,1.0,848.0,3.0,Female,88.0,2.0,1.0,Research Scientist,3.0,Married,2366.0,Upto 5k,20898.0,1.0,Y,Yes,14.0,3.0,1.0,80.0,1.0,8.0,2,3.0,8.0,7,1.0,7.0
RM686,26,26-35,No,Travel_Frequently,1283.0,Sales,1.0,3.0,Medical,1.0,956.0,3.0,Male,52.0,2.0,2.0,Sales Executive,1.0,Single,4294.0,Upto 5k,11148.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,7.0,2,3.0,7.0,7,0.0,7.0
RM734,26,26-35,No,Travel_Rarely,1066.0,Research & Development,2.0,2.0,Medical,1.0,1018.0,4.0,Male,32.0,4.0,2.0,Manufacturing Director,4.0,Married,5472.0,5k-10k,3334.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,8.0,2,3.0,8.0,7,1.0,3.0
RM749,-26,26-35,Yes,Non-Travel,265.0,Sales,29.0,2.0,Medical,1.0,1037.0,2.0,Male,79.0,1.0,2.0,Sales Executive,1.0,Single,4969.0,Upto 5k,21813.0,8.0,Y,No,18.0,3.0,4.0,80.0,0.0,7.0,6,3.0,2.0,2,2.0,2.0
RM763,26,26-35,Yes,Travel_Frequently,342.0,Research & Development,2.0,3.0,Life Sciences,1.0,1053.0,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,Upto 5k,15346.0,6.0,Y,Yes,14.0,3.0,2.0,80.0,1.0,6.0,2,3.0,3.0,2,1.0,2.0
RM770,26,26-35,No,Travel_Frequently,921.0,Research & Development,1.0,1.0,Medical,1.0,1068.0,1.0,Female,66.0,2.0,1.0,Research Scientist,3.0,Divorced,2007.0,Upto 5k,25265.0,1.0,Y,No,13.0,3.0,3.0,80.0,2.0,5.0,5,3.0,5.0,3,1.0,3.0
RM782,26,26-35,No,Travel_Rarely,192.0,Research & Development,1.0,2.0,Medical,1.0,1083.0,1.0,Male,59.0,2.0,1.0,Laboratory Technician,1.0,Married,3955.0,Upto 5k,11141.0,1.0,Y,No,16.0,3.0,1.0,80.0,2.0,6.0,2,3.0,5.0,3,1.0,3.0
RM798,26,26-35,Yes,Travel_Rarely,1330.0,Research & Development,21.0,3.0,Medical,1.0,1107.0,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2377.0,Upto 5k,19373.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,1.0,0,2.0,1.0,1,0.0,0.0
RM844,-26,26-35,No,Travel_Rarely,1384.0,Research & Development,3.0,4.0,Medical,1.0,1177.0,1.0,Male,82.0,4.0,1.0,Laboratory Technician,4.0,Married,4420.0,Upto 5k,13421.0,1.0,Y,No,22.0,4.0,2.0,80.0,1.0,8.0,2,3.0,8.0,7,0.0,7.0
RM913,26,26-35,No,Travel_Rarely,583.0,Research & Development,4.0,2.0,Life Sciences,1.0,1275.0,3.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Single,2875.0,Upto 5k,9973.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,0.0,8.0,2,2.0,8.0,5,2.0,2.0
RM999,26,26-35,No,Travel_Rarely,683.0,Research & Development,2.0,1.0,Medical,1.0,1407.0,1.0,Male,36.0,2.0,1.0,Research Scientist,4.0,Single,3904.0,Upto 5k,4050.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,5.0,2,3.0,4.0,3,1.0,1.0
RM1005,26,26-35,No,Travel_Rarely,652.0,Research & Development,7.0,3.0,Other,1.0,1417.0,3.0,Male,100.0,4.0,1.0,Laboratory Technician,1.0,Single,3578.0,Upto 5k,23577.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,8.0,2,3.0,7.0,7,0.0,7.0
RM1119,26,26-35,No,Travel_Rarely,474.0,Research & Development,3.0,3.0,Life Sciences,1.0,1581.0,1.0,Female,89.0,3.0,1.0,Research Scientist,4.0,Married,2061.0,Upto 5k,11133.0,1.0,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5,3.0,1.0,0,0.0,0.0
RM1207,26,26-35,No,Non-Travel,786.0,Research & Development,7.0,3.0,Medical,1.0,1693.0,4.0,Male,76.0,3.0,1.0,Laboratory Technician,4.0,Single,2570.0,Upto 5k,11925.0,1.0,Y,No,20.0,4.0,3.0,80.0,0.0,7.0,5,3.0,7.0,7,5.0,7.0
RM1225,26,26-35,No,Travel_Rarely,390.0,Research & Development,17.0,4.0,Medical,1.0,1718.0,4.0,Male,62.0,1.0,1.0,Laboratory Technician,3.0,Married,2305.0,Upto 5k,6217.0,1.0,Y,No,15.0,3.0,3.0,80.0,3.0,3.0,3,4.0,3.0,2,0.0,2.0
RM1298,26,26-35,Yes,Travel_Rarely,920.0,Human Resources,20.0,2.0,Medical,1.0,1818.0,4.0,Female,69.0,3.0,1.0,Human Resources,2.0,Married,2148.0,Upto 5k,6889.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,6.0,3,3.0,5.0,1,1.0,4.0
RM1310,26,26-35,No,Travel_Rarely,572.0,Sales,10.0,3.0,Medical,1.0,1836.0,3.0,Male,46.0,3.0,2.0,Sales Executive,4.0,Single,4684.0,Upto 5k,9125.0,1.0,Y,No,13.0,3.0,1.0,80.0,0.0,5.0,4,3.0,5.0,3,1.0,2.0
RM1350,26,26-35,No,Travel_Rarely,482.0,Research & Development,1.0,2.0,Life Sciences,1.0,1893.0,2.0,Female,90.0,2.0,1.0,Research Scientist,3.0,Married,2933.0,Upto 5k,14908.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,1.0,3,2.0,1.0,0,1.0,0.0
RM1362,26,26-35,No,Travel_Frequently,1096.0,Research & Development,6.0,3.0,Other,1.0,1918.0,3.0,Male,61.0,4.0,1.0,Laboratory Technician,4.0,Married,2544.0,Upto 5k,7102.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,8.0,3,3.0,7.0,7,7.0,7.0
RM1387,26,26-35,No,Travel_Rarely,157.0,Research & Development,1.0,3.0,Medical,1.0,1952.0,3.0,Male,95.0,3.0,1.0,Laboratory Technician,1.0,Single,2867.0,Upto 5k,20006.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,8.0,6,2.0,7.0,7,7.0,6.0
RM1465,26,26-35,No,Travel_Rarely,1167.0,Sales,5.0,3.0,Other,1.0,2060.0,4.0,Female,30.0,2.0,1.0,Sales Representative,3.0,Single,2966.0,Upto 5k,14283.189573459716,0.0,Y,No,18.0,3.0,4.0,80.0,0.0,5.0,2,3.0,4.0,2,0.0,0.0
RM1465,26,26-35,No,Travel_Rarely,1167.0,Sales,5.0,3.0,Other,1.0,2060.0,4.0,Female,30.0,2.0,1.0,Sales Representative,3.0,Single,2966.0,Upto 5k,21378.0,0.0,Y,No,18.0,3.0,4.0,80.0,0.0,5.0,2,3.0,4.0,2,0.0,5.0
RM005,27,26-35,No,Travel_Rarely,591.0,Research & Development,2.0,1.0,Medical,1.0,7.0,1.0,Male,40.0,3.0,1.0,Laboratory Technician,2.0,Married,3468.0,Upto 5k,16632.0,9.0,Y,No,12.0,3.0,4.0,80.0,1.0,6.0,3,3.0,2.0,2,2.0,2.0
RM042,27,26-35,No,Travel_Rarely,1240.0,Research & Development,2.0,4.0,Life Sciences,1.0,54.0,4.0,Female,33.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2341.0,Upto 5k,19715.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,1.0,6,3.0,1.0,0,0.0,0.0
RM044,27,26-35,No,Travel_Frequently,994.0,Sales,8.0,3.0,Life Sciences,1.0,56.0,4.0,Male,37.0,3.0,3.0,Sales Executive,3.0,Single,8726.0,5k-10k,2975.0,1.0,Y,No,15.0,3.0,4.0,80.0,0.0,9.0,0,3.0,9.0,8,1.0,7.0
RM162,27,26-35,No,Non-Travel,691.0,Research & Development,9.0,3.0,Medical,1.0,218.0,4.0,Male,65.8362652232747,3.0,1.0,Research Scientist,2.0,Divorced,2024.0,Upto 5k,5970.0,6.0,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,1,1.0,2.0,2,2.0,2.0
RM165,27,26-35,No,Non-Travel,1450.0,Research & Development,3.0,3.0,Medical,1.0,224.0,3.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Divorced,2566.0,Upto 5k,25326.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,1.0,2,2.0,1.0,1,0.0,1.0
RM171,27,26-35,No,Travel_Rarely,1157.0,Research & Development,17.0,3.0,Technical Degree,1.0,233.0,3.0,Male,51.0,3.0,1.0,Research Scientist,2.0,Married,3058.0,Upto 5k,13364.0,0.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,3,2.0,5.0,2,1.0,1.0
RM192,27,26-35,No,Travel_Rarely,894.0,Research & Development,9.0,3.0,Medical,1.0,260.0,4.0,Female,99.0,3.0,1.0,Research Scientist,2.0,Single,2279.0,Upto 5k,11781.0,1.0,Y,No,16.0,3.0,4.0,80.0,0.0,7.0,2,2.0,7.0,7,0.0,3.0
